season_id,season_title,season_start_date,season_end_date,datetext,season_type,ente_produttore,organizer_name,organizer_id,linked_production,linked_production_ids,fullpath,published,creationDate,modificationDate
32402,Il Regio Itinerante 2019-2020,2019-09-06,2020-07-31,06-09-2019 - 31-07-2020,concerti,"/Voci di autorità/Enti/Teatro Regio, Torino (6441)","Teatro Regio, Torino",6441,,,/Cronologia (52555)/Il Regio Itinerante 2019-2020 (32402),1,1720187408,1749115763
32403,Stagione lirica di Primavera 1959,1959-05-07,1959-06-03,07-05-1959 - 03-06-1959,opera e balletto,"/Voci di autorità/Enti/Ente Autonomo Teatro Regio, Torino (26713)","Ente Autonomo Teatro Regio, Torino",26713,"/Cronologia (52555)/Stagione lirica di Primavera 1959 (32403)/4 Pescatori di perle, I (33301),/Cronologia (52555)/Stagione lirica di Primavera 1959 (32403)/1 Ernani (97670),/Cronologia (52555)/Stagione lirica di Primavera 1959 (32403)/2 Linda di Chamounix (97674),/Cronologia (52555)/Stagione lirica di Primavera 1959 (32403)/3 Tristano e Isotta (97677)","33301,97670,97674,97677",/Cronologia (52555)/Stagione lirica di Primavera 1959 (32403),1,1720187408,1760947542
32404,Stagione 1899-1900,1899-12-23,1900-03-10,23-12-1899 - 10-03-1900,opera e balletto,"/Voci di autorità/Enti/Teatro Regio, Torino (6441)","Teatro Regio, Torino",6441,/Cronologia (52555)/Stagione 1899-1900 (32404)/4 Tosca (33657),33657,/Cronologia (52555)/Stagione 1899-1900 (32404),1,1720187408,1749115797
32405,I Concerti 2019-2020,2019-10-26,2020-05-30,26-10-2019 - 30-05-2020,concerti,"/Voci di autorità/Enti/Teatro Regio, Torino (6441),/Voci di autorità/Enti/Filarmonica Teatro Regio Torino (25601)",Filarmonica Teatro Regio Torino,25601,"/Cronologia (52555)/I Concerti 2019-2020 (32405)/1 Dmitri Jurowski. Julia Hagen. Orchestra Teatro Regio Torino (33302),/Cronologia (52555)/I Concerti 2019-2020 (32405)/2 Felix Mildenberger. Amedeo Cicchese. Filarmonica Teatro Regio Torino (33306),/Cronologia (52555)/I Concerti 2019-2020 (32405)/3 Sergey Galaktionov. Matthias Martelli. Orchestra Teatro Regio Torino (33310),/Cronologia (52555)/I Concerti 2019-2020 (32405)/4 Lionel Bringuier. Francesca Dego. Orchestra Teatro Regio Torino (33311),/Cronologia (52555)/I Concerti 2019-2020 (32405)/5 Maxime Pascal. Claudio Fenoglio. Coro di voci bianche del Teatro Regio e del Conservatorio “G. Verdi” di Torino. Filarmonica Teatro Regio Torino (33314),/Cronologia (52555)/I Concerti 2019-2020 (32405)/6 Timothy Brock. Filarmonica Teatro Regio Torino (33319)","33302,33306,33310,33311,33314,33319",/Cronologia (52555)/I Concerti 2019-2020 (32405),1,1720187408,1749115764
32406,Stagione lirica di Autunno Novembre - Dicembre 1960,1960-11-15,1960-12-08,15-11-1960 - 08-12-1960,opera e balletto,"/Voci di autorità/Enti/Ente Autonomo Teatro Regio, Torino (26713)","Ente Autonomo Teatro Regio, Torino",26713,"/Cronologia (52555)/Stagione lirica di Autunno Novembre - Dicembre 1960 (32406)/1 Matrimonio segreto, Il (33674),/Cronologia (52555)/Stagione lirica di Autunno Novembre - Dicembre 1960 (32406)/2 Tosca (33659)","33674,33659",/Cronologia (52555)/Stagione lirica di Autunno Novembre - Dicembre 1960 (32406),1,1720187408,1749115817
32407,La scuola all’Opera / In famiglia 2019-2020,2019-10-26,2020-05-26,26-10-2019 - 26-05-2020,,"/Voci di autorità/Enti/Teatro Regio, Torino (6441)","Teatro Regio, Torino",6441,/Cronologia (52555)/La scuola all’Opera - In famiglia 2019-2020 (32407)/1 Playtoy Orchestra (33312),33312,/Cronologia (52555)/La scuola all’Opera - In famiglia 2019-2020 (32407),1,1720187408,1749115764
32408,Concerti Sinfonici 1970,1970-06-11,1970-11-12,11-06-1970 - 12-11-1970,opera e balletto,"/Voci di autorità/Enti/Ente Autonomo Teatro Regio, Torino (26713),/Voci di autorità/Enti/Città di Torino (11338)",Città di Torino,11338,,,/Cronologia (52555)/Concerti Sinfonici 1970 (32408),1,1720187408,1749115833
32409,Il Regio Itinerante 2009-2010,2009-09-16,2010-07-17,16-09-2009 - 17-07-2010,concerti,"/Voci di autorità/Enti/Teatro Regio, Torino (6441)","Teatro Regio, Torino",6441,,,/Cronologia (52555)/Il Regio Itinerante 2009-2010 (32409),1,1720187408,1749115751
32410,Stagione Lirica 1971-1972,1971-12-02,1972-05-15,02-12-1971 - 15-05-1972,opera e balletto,"/Voci di autorità/Enti/Ente Autonomo Teatro Regio, Torino (26713)","Ente Autonomo Teatro Regio, Torino",26713,"/Cronologia (52555)/Stagione Lirica 1971-1972 (32410)/12 Manon (33303),/Cronologia (52555)/Stagione Lirica 1971-1972 (32410)/3 Carmen (33305)","33303,33305",/Cronologia (52555)/Stagione Lirica 1971-1972 (32410),1,1720187408,1749115836
32411,Stagione Lirica 1972-1973,1972-12-01,1973-03-18,01-12-1972 - 18-03-1973,opera e balletto,"/Voci di autorità/Enti/Ente Autonomo Teatro Regio, Torino (26713)","Ente Autonomo Teatro Regio, Torino",26713,"/Cronologia (52555)/Stagione Lirica 1972-1973 (32411)/9 Puritani, I (33308)",33308,/Cronologia (52555)/Stagione Lirica 1972-1973 (32411),1,1720187408,1749115839
32412,Stagione d’Opera 1932-1933,1932-12-26,1933-03-05,26-12-1932 - 05-03-1933,opera e balletto,"/Voci di autorità/Enti/Teatro Regio, Torino (6441)","Teatro Regio, Torino",6441,"/Cronologia (52555)/Stagione d’Opera 1932-1933 (32412)/1 Ballo in maschera, Un (33662)",33662,/Cronologia (52555)/Stagione d’Opera 1932-1933 (32412),1,1720187408,1749115805
32413,Stagione 1880-81,1880-12-26,1881-04-10,26-12-1880 - 10-04-1881,opera e balletto,"/Voci di autorità/Enti/Teatro Regio, Torino (6441)","Teatro Regio, Torino",6441,/Cronologia (52555)/Stagione 1880-81 (32413)/4 Carmen (33309),33309,/Cronologia (52555)/Stagione 1880-81 (32413),1,1720187408,1749115796
32414,Stagione di Primavera 1947,1947-04-06,1947-05-05,06-04-1947 - 05-05-1947,opera e balletto,,,,/Cronologia (52555)/Stagione di Primavera 1947 (32414)/2 Carmen (33663),33663,/Cronologia (52555)/Stagione di Primavera 1947 (32414),1,1720187408,1749115809
32415,Stagione Lirica di Autunno. Ottobre - Novembre 1952,1952-10-11,1952-11-04,11-10-1952 - 04-11-1952,opera e balletto,"/Voci di autorità/Enti/Ente Autonomo Teatro Regio, Torino (26713)","Ente Autonomo Teatro Regio, Torino",26713,/Cronologia (52555)/Stagione Lirica di Autunno. Ottobre - Novembre 1952 (32415)/2 Carmen (33664),33664,/Cronologia (52555)/Stagione Lirica di Autunno. Ottobre - Novembre 1952 (32415),1,1720187408,1749115812
32416,Stagione 1886-87,1886-12-25,1887-03-14,25-12-1886 - 14-03-1887,opera e balletto,"/Voci di autorità/Enti/Teatro Regio, Torino (6441)","Teatro Regio, Torino",6441,/Cronologia (52555)/Stagione 1886-87 (32416)/4 Carmen (33667),33667,/Cronologia (52555)/Stagione 1886-87 (32416),1,1720187408,1749115797
32417,Stagione Primavera 1897,1897-05-09,1897-05-12,09-05-1897 - 12-05-1897,opera e balletto,"/Voci di autorità/Enti/Teatro Regio, Torino (6441)","Teatro Regio, Torino",6441,/Cronologia (52555)/Stagione Primavera 1897 (32417)/1 Carmen (33668),33668,/Cronologia (52555)/Stagione Primavera 1897 (32417),1,1720187408,1749115797
32418,Stagione 1928-1929,1928-12-23,1929-03-15,23-12-1928 - 15-03-1929,opera e balletto,"/Voci di autorità/Enti/Teatro Regio, Torino (6441)","Teatro Regio, Torino",6441,/Cronologia (52555)/Stagione 1928-1929 (32418)/6 Carmen (33669),33669,/Cronologia (52555)/Stagione 1928-1929 (32418),1,1720187408,1749115801
32419,Stagione 1942,1942-03-19,1942-05-05,19-03-1942 - 05-05-1942,opera e balletto,"/Voci di autorità/Enti/Ente Autonomo Teatro Regio, Torino (26713)","Ente Autonomo Teatro Regio, Torino",26713,/Cronologia (52555)/Stagione 1942 (32419)/3 Carmen (33670),33670,/Cronologia (52555)/Stagione 1942 (32419),1,1720187408,1749115808
32420,Stagione 1930-1931,1928-12-23,1929-03-15,23-12-1928 - 15-03-1929,opera e balletto,"/Voci di autorità/Enti/Teatro Regio, Torino (6441)","Teatro Regio, Torino",6441,"/Cronologia (52555)/Stagione 1930-1931 (32420)/5 Matrimonio segreto, Il (33672)",33672,/Cronologia (52555)/Stagione 1930-1931 (32420),1,1720187408,1749115801
32421,Stagione 1945-1946,1945-12-26,1946-02-02,26-12-1945 - 02-02-1946,opera e balletto,"/Voci di autorità/Enti/Ente Autonomo Teatro Regio, Torino (26713)","Ente Autonomo Teatro Regio, Torino",26713,"/Cronologia (52555)/Stagione 1945-1946 (32421)/9 Matrimonio segreto, Il (33315)",33315,/Cronologia (52555)/Stagione 1945-1946 (32421),1,1720187408,1749115808
32422,Tournée e Concerti extra 2020,2020-01-01,2020-12-31,01-01-2020 - 31-12-2020,,,,,,,/Cronologia (52555)/Tournée e Concerti extra 2020 (32422),1,1720187408,1749115764
32423,Tournée e Concerti extra 2009,,,,,,,,,,/Cronologia (52555)/Tournée e Concerti extra 2009 (32423),1,1720187408,1749115788
32424,Il Regio Itinerante 2020-2021,2020-09-12,2020-09-12,12-09-2020 - 12-09-2020,concerti,"/Voci di autorità/Enti/Teatro Regio, Torino (6441)","Teatro Regio, Torino",6441,,,/Cronologia (52555)/Il Regio Itinerante 2020-2021 (32424),1,1720187408,1749115764
32425,Il Regio Itinerante 2008-2009,,,,,,,,,,/Cronologia (52555)/Il Regio Itinerante 2008-2009 (32425),1,1720187408,1749115791
32426,Regio Online 2021,2021-01-27,2021-04-22,27-01-2021 - 22-04-2021,concerti,"/Voci di autorità/Enti/Teatro Regio, Torino (6441)","Teatro Regio, Torino",6441,"/Cronologia (52555)/Regio Online 2021 (32426)/11 Andrea Secchi. Concerto per il Giorno della Memoria (33335),/Cronologia (52555)/Regio Online 2021 (32426)/2 Bohème, La (33676),/Cronologia (52555)/Regio Online 2021 (32426)/3 Concerto Daniele Rustioni (33336),/Cronologia (52555)/Regio Online 2021 (32426)/4 Così fan tutte ossia La scuola degli amanti (33337),/Cronologia (52555)/Regio Online 2021 (32426)/5 Concerto straordinario Riccardo Muti (33338),/Cronologia (52555)/Regio Online 2021 (32426)/6 Concerto Antonello Manacorda (33339),/Cronologia (52555)/Regio Online 2021 (32426)/7 Concerto di Pasqua (33340),/Cronologia (52555)/Regio Online 2021 (32426)/8 L'impegno del Regio. Concerto di solidarietà (33341),/Cronologia (52555)/Regio Online 2021 (32426)/9 Elisir d’amore, L’ (33677)","33335,33676,33336,33337,33338,33339,33340,33341,33677",/Cronologia (52555)/Regio Online 2021 (32426),1,1720187408,1749115764
32427,Regio ALive 2020,2020-11-27,2020-12-31,27-11-2020 - 31-12-2020,concerti,"/Voci di autorità/Enti/Teatro Regio, Torino (6441)","Teatro Regio, Torino",6441,"/Cronologia (52555)/Regio ALive 2020 (32427)/1 Giulio Laguzzi. Orchestra Teatro Regio Torino (33325),/Cronologia (52555)/Regio ALive 2020 (32427)/10 Donato Renzetti. Concerto di Fine Anno (33334),/Cronologia (52555)/Regio ALive 2020 (32427)/2 Andrea Secchi. Coro Teatro Regio Torino (33326),/Cronologia (52555)/Regio ALive 2020 (32427)/3 Andrea Mauri. Ensemble di Fiati e Percussioni Teatro Regio Torino (33327),/Cronologia (52555)/Regio ALive 2020 (32427)/4 Prova aperta del Coro Teatro Regio Torino (33328),/Cronologia (52555)/Regio ALive 2020 (32427)/5 Stefano Vagnarelli. Orchestra d'Archi Teatro Regio Torino (33329),/Cronologia (52555)/Regio ALive 2020 (32427)/6 Andrea Secchi. Coro Teatro Regio Torino (33330),/Cronologia (52555)/Regio ALive 2020 (32427)/7 Andrea Mauri. Ensemble di Fiati e Percussioni Teatro Regio Torino (33331),/Cronologia (52555)/Regio ALive 2020 (32427)/8 Andrea Mauri. Orchestra d'Archi Teatro Regio Torino (33332),/Cronologia (52555)/Regio ALive 2020 (32427)/9 Gianandrea Noseda. Concerto di Natale (33333)","33325,33334,33326,33327,33328,33329,33330,33331,33332,33333",/Cronologia (52555)/Regio ALive 2020 (32427),1,1720187408,1749115764
32428,Regio Opera Festival 2021,2021-06-15,2021-09-22,15-06-2021 - 22-09-2021,opera e balletto,"/Voci di autorità/Enti/Teatro Regio, Torino (6441)","Teatro Regio, Torino",6441,"/Cronologia (52555)/Regio Opera Festival 2021 (32428)/1 Elisir d’amore, L’ (33678),/Cronologia (52555)/Regio Opera Festival 2021 (32428)/10 Juraj Valčuha. Concerto di mezza estate (33349),/Cronologia (52555)/Regio Opera Festival 2021 (32428)/11 Pagliacci (33350),/Cronologia (52555)/Regio Opera Festival 2021 (32428)/12 Opera Parade (33351),/Cronologia (52555)/Regio Opera Festival 2021 (32428)/13 Musica in crescendo (33352),/Cronologia (52555)/Regio Opera Festival 2021 (32428)/14 Barbiere di Siviglia, Il (33353),/Cronologia (52555)/Regio Opera Festival 2021 (32428)/15 Dolceamaro e la pozione magica (33354),/Cronologia (52555)/Regio Opera Festival 2021 (32428)/16 Puro divertimento (33355),/Cronologia (52555)/Regio Opera Festival 2021 (32428)/17 Inni alla notte (33356),/Cronologia (52555)/Regio Opera Festival 2021 (32428)/18 Riccioli di Barbiere (33357),/Cronologia (52555)/Regio Opera Festival 2021 (32428)/2 Verso il Romanticismo (33342),/Cronologia (52555)/Regio Opera Festival 2021 (32428)/20 Opere in coro (33359),/Cronologia (52555)/Regio Opera Festival 2021 (32428)/3 Open day. Lezione aperta (33343),/Cronologia (52555)/Regio Opera Festival 2021 (32428)/4 Canti d'amore (33344),/Cronologia (52555)/Regio Opera Festival 2021 (32428)/5 Madama Butterfly (33679),/Cronologia (52555)/Regio Opera Festival 2021 (32428)/6 Le 8 Stagioni (33345),/Cronologia (52555)/Regio Opera Festival 2021 (32428)/7 Strehler 100 (33346),/Cronologia (52555)/Regio Opera Festival 2021 (32428)/8 Serva padrona, La (33347),/Cronologia (52555)/Regio Opera Festival 2021 (32428)/9 Pimpinone ovvero le nozze infelici (33348)","33678,33349,33350,33351,33352,33353,33354,33355,33356,33357,33342,33359,33343,33344,33679,33345,33346,33347,33348",/Cronologia (52555)/Regio Opera Festival 2021 (32428),1,1720187409,1749115764
32429,Regio 2021,2021-05-14,2021-05-29,14-05-2021 - 29-05-2021,,"/Voci di autorità/Enti/Teatro Regio, Torino (6441)","Teatro Regio, Torino",6441,"/Cronologia (52555)/Regio 2021 (32429)/1 Traviata, La (33680),/Cronologia (52555)/Regio 2021 (32429)/2 Concerto Rani Calderon (33358)","33680,33358",/Cronologia (52555)/Regio 2021 (32429),1,1720187409,1749115764
32430,Piccolo Regio Laboratorio 1999-2000,1999-10-26,2000-05-29,26-10-1999 - 29-05-2000,attività collaterali,"/Voci di autorità/Enti/Teatro Regio, Torino (6441)","Teatro Regio, Torino",6441,"/Cronologia (52555)/Piccolo Regio Laboratorio 1999-2000 (32430)/1 Histoire du Soldat, L' (33360),/Cronologia (52555)/Piccolo Regio Laboratorio 1999-2000 (32430)/10 Percussioni d'America (33364),/Cronologia (52555)/Piccolo Regio Laboratorio 1999-2000 (32430)/11 Presunta possessione, Una (33365),/Cronologia (52555)/Piccolo Regio Laboratorio 1999-2000 (32430)/13 Madre Giovanna degli Angeli (33384),/Cronologia (52555)/Piccolo Regio Laboratorio 1999-2000 (32430)/14 Diavoli, I (33385),/Cronologia (52555)/Piccolo Regio Laboratorio 1999-2000 (32430)/16 Giardini d'acqua (33366),/Cronologia (52555)/Piccolo Regio Laboratorio 1999-2000 (32430)/17 Notte trasfigurata, La
Canto della colomba, Il (33369),/Cronologia (52555)/Piccolo Regio Laboratorio 1999-2000 (32430)/18 Storie mandaliche (33368),/Cronologia (52555)/Piccolo Regio Laboratorio 1999-2000 (32430)/19 Aquilarco (33370),/Cronologia (52555)/Piccolo Regio Laboratorio 1999-2000 (32430)/20 Avventure del signor Quixana, Le (33371),/Cronologia (52555)/Piccolo Regio Laboratorio 1999-2000 (32430)/21 Assassinio nella cattedrale (33378),/Cronologia (52555)/Piccolo Regio Laboratorio 1999-2000 (32430)/22 Pizzetti camerista (33379),/Cronologia (52555)/Piccolo Regio Laboratorio 1999-2000 (32430)/23 Scipione l'Africano (33386),/Cronologia (52555)/Piccolo Regio Laboratorio 1999-2000 (32430)/24 Promessi sposi, I (33387),/Cronologia (52555)/Piccolo Regio Laboratorio 1999-2000 (32430)/25 Mulino del Po, Il (33388),/Cronologia (52555)/Piccolo Regio Laboratorio 1999-2000 (32430)/26 Cimarrón, El (33377),/Cronologia (52555)/Piccolo Regio Laboratorio 1999-2000 (32430)/26 Piume (33376),/Cronologia (52555)/Piccolo Regio Laboratorio 1999-2000 (32430)/28 Miss Donnithorne's Maggot.
Eight Songs for a Mad King (33372),/Cronologia (52555)/Piccolo Regio Laboratorio 1999-2000 (32430)/29 Woyzeck (33389),/Cronologia (52555)/Piccolo Regio Laboratorio 1999-2000 (32430)/3 Bigger Splash, A (33381),/Cronologia (52555)/Piccolo Regio Laboratorio 1999-2000 (32430)/31 Woyzeck e il futuro del male (33380),/Cronologia (52555)/Piccolo Regio Laboratorio 1999-2000 (32430)/32 Germania primo Novecento (33373),/Cronologia (52555)/Piccolo Regio Laboratorio 1999-2000 (32430)/4 Il fantasma di Canterville (33361),/Cronologia (52555)/Piccolo Regio Laboratorio 1999-2000 (32430)/7 Madama Butterfly (33382),/Cronologia (52555)/Piccolo Regio Laboratorio 1999-2000 (32430)/8 John Cage Party (33363),/Cronologia (52555)/Piccolo Regio Laboratorio 1999-2000 (32430)/8 Madame Butterfly (33383),/Cronologia (52555)/Piccolo Regio Laboratorio 1999-2000 (32430)/Conferenze del Piccolo Regio Laboratorio (33375),/Cronologia (52555)/Piccolo Regio Laboratorio 1999-2000 (32430)/Façade 1 & 2 (33367),/Cronologia (52555)/Piccolo Regio Laboratorio 1999-2000 (32430)/Giappone, cent'anni dopo Butterfly (33362)","33360,33364,33365,33384,33385,33366,33369,33368,33370,33371,33378,33379,33386,33387,33388,33377,33376,33372,33389,33381,33380,33373,33361,33382,33363,33383,33375,33367,33362",/Cronologia (52555)/Piccolo Regio Laboratorio 1999-2000 (32430),1,1720187409,1749115747
32431,Piccolo Regio Laboratorio 2000-2001,2000-11-06,2001-05-22,06-11-2000 - 22-05-2001,attività collaterali,"/Voci di autorità/Enti/Teatro Regio, Torino (6441)","Teatro Regio, Torino",6441,"/Cronologia (52555)/Piccolo Regio Laboratorio 2000-2001 (32431)/1 Terribile e spaventosa storia del principe di Venosa e della bella Maria (33390),/Cronologia (52555)/Piccolo Regio Laboratorio 2000-2001 (32431)/10 Weill..., E (33400),/Cronologia (52555)/Piccolo Regio Laboratorio 2000-2001 (32431)/11 Et (33401),/Cronologia (52555)/Piccolo Regio Laboratorio 2000-2001 (32431)/13 Copiafavole, Il (33402),/Cronologia (52555)/Piccolo Regio Laboratorio 2000-2001 (32431)/14 Aria spinta (33403),/Cronologia (52555)/Piccolo Regio Laboratorio 2000-2001 (32431)/15 Irish Music (33404),/Cronologia (52555)/Piccolo Regio Laboratorio 2000-2001 (32431)/15 Tangram (33405),/Cronologia (52555)/Piccolo Regio Laboratorio 2000-2001 (32431)/17 Alianti (33406),/Cronologia (52555)/Piccolo Regio Laboratorio 2000-2001 (32431)/18 Pinocchio (33407),/Cronologia (52555)/Piccolo Regio Laboratorio 2000-2001 (32431)/19 Man Who Mistook His Wife for a Hat, The (33408),/Cronologia (52555)/Piccolo Regio Laboratorio 2000-2001 (32431)/2 Oggi il mio stile è non avere stile (33416),/Cronologia (52555)/Piccolo Regio Laboratorio 2000-2001 (32431)/20 Paul Bowles, senza mai fermarsi (33410),/Cronologia (52555)/Piccolo Regio Laboratorio 2000-2001 (32431)/20 Zazie (33409),/Cronologia (52555)/Piccolo Regio Laboratorio 2000-2001 (32431)/21 Orfeo a fumetti (33411),/Cronologia (52555)/Piccolo Regio Laboratorio 2000-2001 (32431)/22 Io, Giacomo Casanova (33414),/Cronologia (52555)/Piccolo Regio Laboratorio 2000-2001 (32431)/23 Almost Blue (33413),/Cronologia (52555)/Piccolo Regio Laboratorio 2000-2001 (32431)/24 Insostenibile leggerezza di Cole Porter, L' (33412),/Cronologia (52555)/Piccolo Regio Laboratorio 2000-2001 (32431)/3 Shakespeare al rap, Da (33397),/Cronologia (52555)/Piccolo Regio Laboratorio 2000-2001 (32431)/4 À la carte (33391),/Cronologia (52555)/Piccolo Regio Laboratorio 2000-2001 (32431)/5 Uomo è fumator... stasera Milly, L' (33392),/Cronologia (52555)/Piccolo Regio Laboratorio 2000-2001 (32431)/6 VideOpere (33415),/Cronologia (52555)/Piccolo Regio Laboratorio 2000-2001 (32431)/7 Romanzo d'infanzia (33398),/Cronologia (52555)/Piccolo Regio Laboratorio 2000-2001 (32431)/9 Vento dell'orologio, Il (33399)","33390,33400,33401,33402,33403,33404,33405,33406,33407,33408,33416,33410,33409,33411,33414,33413,33412,33397,33391,33392,33415,33398,33399",/Cronologia (52555)/Piccolo Regio Laboratorio 2000-2001 (32431),1,1720187409,1749115747
32432,Regio Metropolitano,2021-10-16,2022-01-26,16-10-2021 - 26-01-2022,concerti,"/Voci di autorità/Enti/Teatro Regio, Torino (6441)","Teatro Regio, Torino",6441,"/Cronologia (52555)/Regio Metropolitano (32432)/1 Julian Rachlin. Orchestra del Teatro Regio (33417),/Cronologia (52555)/Regio Metropolitano (32432)/10 Andrea Secchi. Coro del Teatro Regio di Torino (33426),/Cronologia (52555)/Regio Metropolitano (32432)/11 Dmitry Matvenko. Lorenzo Nguyen. Orchestra del Teatro Regio (33427),/Cronologia (52555)/Regio Metropolitano (32432)/12 Michele Spotti. Andrea Obiso. Orchestra del Teatro Regio (33428),/Cronologia (52555)/Regio Metropolitano (32432)/13 Stefano Montanari. Toni Servillo. Orchestra e Coro del Teatro Regio di Torino (33431),/Cronologia (52555)/Regio Metropolitano (32432)/14 Alvise Casellati. Giuseppe Albanese. Orchestra del Teatro Regio Torino (33429),/Cronologia (52555)/Regio Metropolitano (32432)/15 Andrea Secchi. Coro del Teatro Regio (33430),/Cronologia (52555)/Regio Metropolitano (32432)/2 Hartmut Haenchen. Orchestra e coro del Teatro Regio (33418),/Cronologia (52555)/Regio Metropolitano (32432)/3 Vita Nuova, La (33419),/Cronologia (52555)/Regio Metropolitano (32432)/4 Jan Latam-Koenig. Orchestra del Teatro Regio (33420),/Cronologia (52555)/Regio Metropolitano (32432)/5 Gianandrea Noseda. Orchestra e coro del Teatro Regio (33421),/Cronologia (52555)/Regio Metropolitano (32432)/6 Diego Fasolis. Orchestra del Teatro Regio (33422),/Cronologia (52555)/Regio Metropolitano (32432)/7 Aida (33423),/Cronologia (52555)/Regio Metropolitano (32432)/8 Schiaccianoci, Lo (33424),/Cronologia (52555)/Regio Metropolitano (32432)/9 Aida in quintetto (33425),/Cronologia (52555)/Regio Metropolitano (32432)/AIDA, figlia di due mondi (33433),/Cronologia (52555)/Regio Metropolitano (32432)/Disegnare la città (33434),/Cronologia (52555)/Regio Metropolitano (32432)/Gli splendori della tavola (33435),/Cronologia (52555)/Regio Metropolitano (32432)/Regio Contemporaneo (33432)","33417,33426,33427,33428,33431,33429,33430,33418,33419,33420,33421,33422,33423,33424,33425,33433,33434,33435,33432",/Cronologia (52555)/Regio Metropolitano (32432),1,1720187409,1749115765
32433,Stagione d'Opera e di Balletto 2022,2022-01-27,2022-12-23,27-01-2022 - 23-12-2022,opera e balletto,"/Voci di autorità/Enti/Teatro Regio, Torino (6441)","Teatro Regio, Torino",6441,"/Cronologia (52555)/Stagione d'Opera e di Balletto 2022 (32433)/1 Diario di Anna Frank, Il (33436),/Cronologia (52555)/Stagione d'Opera e di Balletto 2022 (32433)/10 Svetlana Zakharova & Vadim Repin (33483),/Cronologia (52555)/Stagione d'Opera e di Balletto 2022 (32433)/10 Tosca (33684),/Cronologia (52555)/Stagione d'Opera e di Balletto 2022 (32433)/11 Béjart Ballet Lausanne (33484),/Cronologia (52555)/Stagione d'Opera e di Balletto 2022 (32433)/14 Carmina Burana (33553),/Cronologia (52555)/Stagione d'Opera e di Balletto 2022 (32433)/14 Don Giovanni (33552),/Cronologia (52555)/Stagione d'Opera e di Balletto 2022 (32433)/15 Schiaccianoci, Lo (33554),/Cronologia (52555)/Stagione d'Opera e di Balletto 2022 (32433)/2 Bohème, La (33681),/Cronologia (52555)/Stagione d'Opera e di Balletto 2022 (32433)/3 Norma (33437),/Cronologia (52555)/Stagione d'Opera e di Balletto 2022 (32433)/4 Turandot (33471),/Cronologia (52555)/Stagione d'Opera e di Balletto 2022 (32433)/5 Scuola de' Gelosi, La (33478),/Cronologia (52555)/Stagione d'Opera e di Balletto 2022 (32433)/6 Falcone e Borsellino (33477),/Cronologia (52555)/Stagione d'Opera e di Balletto 2022 (32433)/7 Cavalleria rusticana (33682),/Cronologia (52555)/Stagione d'Opera e di Balletto 2022 (32433)/8 Carmen (33683),/Cronologia (52555)/Stagione d'Opera e di Balletto 2022 (32433)/9 Don Checco (33481)","33436,33483,33684,33484,33553,33552,33554,33681,33437,33471,33478,33477,33682,33683,33481",/Cronologia (52555)/Stagione d'Opera e di Balletto 2022 (32433),1,1720187409,1749115765
32434,Piccolo Regio Laboratorio 2001-2002,2001-11-06,2002-05-31,06-11-2001 - 31-05-2002,attività collaterali,"/Voci di autorità/Enti/Teatro Regio, Torino (6441)","Teatro Regio, Torino",6441,"/Cronologia (52555)/Piccolo Regio Laboratorio 2001-2002 (32434)/1 Leyendo Jodo (33438),/Cronologia (52555)/Piccolo Regio Laboratorio 2001-2002 (32434)/10 Europera 5 (33447),/Cronologia (52555)/Piccolo Regio Laboratorio 2001-2002 (32434)/11 In bella copia (33448),/Cronologia (52555)/Piccolo Regio Laboratorio 2001-2002 (32434)/12 Nella colonia penale (33449),/Cronologia (52555)/Piccolo Regio Laboratorio 2001-2002 (32434)/13 La Signora (33450),/Cronologia (52555)/Piccolo Regio Laboratorio 2001-2002 (32434)/14 Un improvviso, inatteso svenimento (33451),/Cronologia (52555)/Piccolo Regio Laboratorio 2001-2002 (32434)/15 Tango d'amore e coltelli (33452),/Cronologia (52555)/Piccolo Regio Laboratorio 2001-2002 (32434)/17 Variété (33454),/Cronologia (52555)/Piccolo Regio Laboratorio 2001-2002 (32434)/2 Bésame el cactus (33439),/Cronologia (52555)/Piccolo Regio Laboratorio 2001-2002 (32434)/3 Opus #1 (33440),/Cronologia (52555)/Piccolo Regio Laboratorio 2001-2002 (32434)/4 Zeus ti vede (33441),/Cronologia (52555)/Piccolo Regio Laboratorio 2001-2002 (32434)/5 Barbablù, in principio (33442),/Cronologia (52555)/Piccolo Regio Laboratorio 2001-2002 (32434)/6 Carta bianca (33443),/Cronologia (52555)/Piccolo Regio Laboratorio 2001-2002 (32434)/7 Parte No Mea (33444),/Cronologia (52555)/Piccolo Regio Laboratorio 2001-2002 (32434)/8 Orlando (33445),/Cronologia (52555)/Piccolo Regio Laboratorio 2001-2002 (32434)/9 Antonio Ligabue (33446),/Cronologia (52555)/Piccolo Regio Laboratorio 2001-2002 (32434)/Contagi (33453)","33438,33447,33448,33449,33450,33451,33452,33454,33439,33440,33441,33442,33443,33444,33445,33446,33453",/Cronologia (52555)/Piccolo Regio Laboratorio 2001-2002 (32434),1,1720187409,1749115747
