performance_id,composition_title,start_date,end_date,year,date_text,first_location,first_building,related_compositions,source_id
33456,I contrabbassi,2002-10-25,2002-10-25,2002.0,25-10-2002 - 25-10-2002,/Luoghi/Torino (95280),/Edifici/Piccolo Regio Puccini (95350),/Composizioni (52556)/I contrabbassi (43617),object_id_37619
33457,Dans la nuit,2002-11-12,2002-11-12,2002.0,12-11-2002 - 12-11-2002,/Luoghi/Torino (95280),/Edifici/Piccolo Regio Puccini (95350),/Composizioni (52556)/Dans la nuit (43625),object_id_37638
33458,Simonetta Vespucci,2002-11-20,2002-11-20,2002.0,20-11-2002 - 20-11-2002,/Luoghi/Torino (95280),/Edifici/Piccolo Regio Puccini (95350),/Composizioni (52556)/Simonetta Vespucci (43626),object_id_37642
33459,,2002-12-12,2002-12-12,2002.0,12-12-2002 - 12-12-2002,/Luoghi/Torino (95280),/Edifici/Piccolo Regio Puccini (95350),,object_id_37646
33460,Bure Baruta,2003-01-11,2003-01-11,2003.0,11-01-2003 - 11-01-2003,/Luoghi/Torino (95280),/Edifici/Piccolo Regio Puccini (95350),/Composizioni (52556)/Bure Baruta (43630),object_id_37649
33461,Amami,2003-03-19,2003-03-19,2003.0,19-03-2003 - 19-03-2003,/Luoghi/Torino (95280),/Edifici/Piccolo Regio Puccini (95350),/Composizioni (52556)/Amami (43631),object_id_37659
33462,Solo sei,2003-01-16,2003-01-16,2003.0,16-01-2003 - 16-01-2003,/Luoghi/Torino (95280),/Edifici/Piccolo Regio Puccini (95350),/Composizioni (52556)/Solo sei (43632),object_id_37664
33463,Il gioco delle sorti,2003-02-06,2003-02-06,2003.0,06-02-2003 - 06-02-2003,/Luoghi/Torino (95280),/Edifici/Piccolo Regio Puccini (95350),/Composizioni (52556)/Il gioco delle sorti (43633),object_id_37668
33464,,2003-02-11,2003-02-11,2003.0,11-02-2003 - 11-02-2003,/Luoghi/Torino (95280),/Edifici/Piccolo Regio Puccini (95350),,object_id_37672
33465,Zoom Avant,2003-02-19,2003-02-19,2003.0,19-02-2003 - 19-02-2003,/Luoghi/Torino (95280),/Edifici/Piccolo Regio Puccini (95350),/Composizioni (52556)/Zoom Avant (43634),object_id_37675
33466,Kabarett,2003-03-07,2003-03-07,2003.0,07-03-2003 - 07-03-2003,/Luoghi/Torino (95280),/Edifici/Piccolo Regio Puccini (95350),/Composizioni (52556)/Kabarett (43635),object_id_37679
33467,"Piccolo spazzacamino, Il",2003-04-04,2003-04-04,2003.0,04-04-2003 - 04-04-2003,/Luoghi/Torino (95280),/Edifici/Piccolo Regio Puccini (95350),"/Composizioni (52556)/Piccolo spazzacamino, Il (42417)",object_id_37699
33468,Il pifferaio magico,2003-05-09,2003-05-09,2003.0,09-05-2003 - 09-05-2003,/Luoghi/Torino (95280),/Edifici/Piccolo Regio Puccini (95350),/Composizioni (52556)/Il pifferaio magico (43636),object_id_37702
33469,Don Giovanni all'opera dei pupi,2003-05-20,2003-05-20,2003.0,20-05-2003 - 20-05-2003,/Luoghi/Torino (95280),/Edifici/Piccolo Regio Puccini (95350),/Composizioni (52556)/Don Giovanni all'opera dei pupi (43637),object_id_37706
33470,Fever,2003-05-29,2003-05-29,2003.0,29-05-2003 - 29-05-2003,/Luoghi/Torino (95280),/Edifici/Piccolo Regio Puccini (95350),/Composizioni (52556)/Fever (43638),object_id_37719
33471,Turandot,2022-04-22,2022-05-05,2022.0,22-04-2022 - 05-05-2022,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),/Composizioni (52556)/Turandot (40257),object_id_37737
33472,Dolceamaro e la pozione magica,2022-03-26,2022-03-26,2022.0,26-03-2022 - 26-03-2022,/Luoghi/Torino (95280),"/Edifici/Teatro Regio, Foyer del Toro (95390)",/Composizioni (52556)/Dolceamaro e la pozione magica (43252),object_id_37751
33473,"Pierino e il lupo, op. 67",2022-04-02,2022-04-02,2022.0,02-04-2022 - 02-04-2022,/Luoghi/Torino (95280),"/Edifici/Teatro Regio, Foyer del Toro (95390)","/Composizioni (52556)/Pierino e il lupo, op. 67 (40892),/Composizioni (52556)/Sinfonia dei giocattoli (42764)",object_id_37753
33474,,2022-04-09,2022-04-09,2022.0,09-04-2022 - 09-04-2022,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),,object_id_37756
33475,,2022-04-23,2022-04-23,2022.0,23-04-2022 - 23-04-2022,/Luoghi/Torino (95280),"/Edifici/Foyer del Toro, Teatro Regio, Torino (95380)",,object_id_37758
33476,"Piccolo spazzacamino, Il",2022-05-04,2022-05-04,2022.0,04-05-2022 - 04-05-2022,,,"/Composizioni (52556)/Piccolo spazzacamino, Il (42417)",object_id_37761
33477,Falcone e Borsellino,2022-05-27,2022-05-28,2022.0,27-05-2022 - 28-05-2022,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),/Composizioni (52556)/Falcone e Borsellino (43639),object_id_37770
33478,"Scuola de' Gelosi, La",2022-05-15,2022-05-21,2022.0,15-05-2022 - 21-05-2022,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),"/Composizioni (52556)/Scuola de' Gelosi, La (43640)",object_id_37780
33479,Boléro,2022-07-15,2022-07-15,2022.0,15-07-2022 - 15-07-2022,/Luoghi/Torino (95280),/Edifici/Cortile di Palazzo Arsenale (95392),"/Composizioni (52556)/Boléro (40236),/Composizioni (52556)/Strada, La (41989),/Composizioni (52556)/West Side Story, suite (42643),/Composizioni (52556)/Romeo e Giulietta: suite n. 2 op. 64 ter (43076)",object_id_37814
33480,"Piccolo spazzacamino, Il",2022-06-20,2022-06-20,2022.0,20-06-2022 - 20-06-2022,/Luoghi/Torino (95280),/Edifici/Cortile di Palazzo Arsenale (95392),"/Composizioni (52556)/Piccolo spazzacamino, Il (42417),/Composizioni (52556)/Friday Afternoons op. 7 (42496),/Composizioni (52556)/Nidaros Jazz Mass (43248)",object_id_37819
33481,Don Checco,2022-07-26,2022-07-26,2022.0,26-07-2022 - 26-07-2022,/Luoghi/Torino (95280),/Edifici/Cortile di Palazzo Arsenale (95392),/Composizioni (52556)/Don Checco (43641),object_id_37821
33482,Ein sommernachtstraum op. 61,2022-07-29,2022-07-29,2022.0,29-07-2022 - 29-07-2022,/Luoghi/Torino (95280),/Edifici/Cortile di Palazzo Arsenale (95392),"/Composizioni (52556)/Ein sommernachtstraum op. 61 (43642),/Composizioni (52556)/Choral Hymns from the Rig Veda op.26 (43643),/Composizioni (52556)/Two Eastern Pictures (43644)",object_id_37828
33483,,2022-09-08,2022-09-10,2022.0,08-09-2022 - 10-09-2022,/Luoghi/Torino (95280),/Edifici/Cortile di Palazzo Arsenale (95392),,object_id_37837
33484,,2022-09-14,2022-09-17,2022.0,14-09-2022 - 17-09-2022,/Luoghi/Torino (95280),/Edifici/Cortile di Palazzo Arsenale (95392),,object_id_37841
33485,Indiana Jones,2022-09-22,2022-09-22,2022.0,22-09-2022 - 22-09-2022,/Luoghi/Torino (95280),/Edifici/Cortile di Palazzo Arsenale (95392),"/Composizioni (52556)/Indiana Jones (42850),/Composizioni (52556)/Schindler's List (43182),/Composizioni (52556)/Star Wars Saga (43645),/Composizioni (52556)/Superman, suite (43646),/Composizioni (52556)/Flourish for Wind Band (43647),/Composizioni (52556)/Toccata marziale (43648),/Composizioni (52556)/English Folk Song Suite (43649),/Composizioni (52556)/Fanfare and Allegro (43650)",object_id_37847
33486,Dante - Symphonie,2022-09-15,2022-09-15,2022.0,15-09-2022 - 15-09-2022,/Luoghi/Venaria Reale (TO) (95321),/Edifici/Cappella di Sant'Uberto (95405),/Composizioni (52556)/Dante - Symphonie (43651),object_id_37855
33487,La vergine della tangenziale,2003-11-20,2003-11-20,2003.0,20-11-2003 - 20-11-2003,/Luoghi/Torino (95280),/Edifici/Piccolo Regio Puccini (95350),/Composizioni (52556)/La vergine della tangenziale (43652),object_id_37859
33488,Patrim,2022-12-11,2022-12-11,2022.0,11-12-2022 - 11-12-2022,/Luoghi/Torino (95280),/Edifici/Piccolo Regio Puccini (95350),/Composizioni (52556)/Patrim (43653),object_id_37863
33489,"Yoruba Mouth, Mouths",2004-01-15,2004-01-15,2004.0,15-01-2004 - 15-01-2004,/Luoghi/Torino (95280),/Edifici/Piccolo Regio Puccini (95350),"/Composizioni (52556)/Yoruba Mouth, Mouths (43654)",object_id_37866
33490,4 Canzoni popolari per voce e pianoforte,2004-02-05,2004-02-05,2004.0,05-02-2004 - 05-02-2004,/Luoghi/Torino (95280),/Edifici/Piccolo Regio Puccini (95350),"/Composizioni (52556)/4 Canzoni popolari per voce e pianoforte (43655),/Composizioni (52556)/A Fair Mask (43656),/Composizioni (52556)/Songs my mother taught me (43657),/Composizioni (52556)/In memoriam Cathy Berberian (43658),/Composizioni (52556)/Tango (43659),/Composizioni (52556)/Letter from Cathy (43660),/Composizioni (52556)/FutuRétro #1 (43661),/Composizioni (52556)/Cuore (43662)",object_id_37869
33491,,2004-02-11,2004-02-11,2004.0,11-02-2004 - 11-02-2004,/Luoghi/Torino (95280),/Edifici/Piccolo Regio Puccini (95350),,object_id_37879
33492,Alice Nel Paese Delle Meraviglie,2004-02-20,2004-02-20,2004.0,20-02-2004 - 20-02-2004,/Luoghi/Torino (95280),/Edifici/Piccolo Regio Puccini (95350),/Composizioni (52556)/Alice Nel Paese Delle Meraviglie (43663),object_id_37881
33493,O que en coita,2004-03-03,2004-03-03,2004.0,03-03-2004 - 03-03-2004,/Luoghi/Torino (95280),/Edifici/Piccolo Regio Puccini (95350),"/Composizioni (52556)/O que en coita (43664),/Composizioni (52556)/Ben vennas mayo (43665),/Composizioni (52556)/Shushana (43666),/Composizioni (52556)/Buselik semai (43667),/Composizioni (52556)/Villanella ch'all'acqua vai (43668),/Composizioni (52556)/Annoula (43669),/Composizioni (52556)/Villancico (43670),/Composizioni (52556)/Anonimo arabo (43671),/Composizioni (52556)/Rondeau-haye (43672),/Composizioni (52556)/A churrusqueira (43673)",object_id_37884
33494,Pondichéry,2004-03-05,2004-03-05,2004.0,05-03-2004 - 05-03-2004,/Luoghi/Torino (95280),/Edifici/Piccolo Regio Puccini (95350),/Composizioni (52556)/Pondichéry (43674),object_id_37896
33495,,2004-03-25,2004-03-25,2004.0,25-03-2004 - 25-03-2004,/Luoghi/Torino (95280),/Edifici/Piccolo Regio Puccini (95350),,object_id_37899
33496,Ciottolino,2004-04-23,2004-04-23,2004.0,23-04-2004 - 23-04-2004,/Luoghi/Torino (95280),/Edifici/Piccolo Regio Puccini (95350),/Composizioni (52556)/Ciottolino (40097),object_id_37901
33497,,2004-04-30,2004-04-30,2004.0,30-04-2004 - 30-04-2004,/Luoghi/Torino (95280),/Edifici/Piccolo Regio Puccini (95350),,object_id_37903
33498,,2004-05-21,2004-05-21,2004.0,21-05-2004 - 21-05-2004,/Luoghi/Torino (95280),/Edifici/Piccolo Regio Puccini (95350),,object_id_37905
33499,,2004-05-13,2004-05-15,2004.0,13-05-2004 - 15-05-2004,/Luoghi/Torino (95280),/Edifici/Piccolo Regio Puccini (95350),,object_id_37907
33500,,2003-10-28,2003-10-28,2003.0,28-10-2003 - 28-10-2003,/Luoghi/Torino (95280),/Edifici/Piccolo Regio Puccini (95350),,object_id_37931
33501,"Histoire du soldat, L’",2003-12-02,2003-12-02,2003.0,02-12-2003 - 02-12-2003,/Luoghi/Torino (95280),/Edifici/Piccolo Regio Puccini (95350),"/Composizioni (52556)/Histoire du soldat, L’ (41175)",object_id_37937
33502,Patrim,2003-12-10,2003-12-10,2003.0,10-12-2003 - 10-12-2003,/Luoghi/Torino (95280),/Edifici/Piccolo Regio Puccini (95350),/Composizioni (52556)/Patrim (43653),object_id_37942
33503,"Yoruba Mouth, Mouths",2004-01-15,2004-01-15,2004.0,15-01-2004 - 15-01-2004,/Luoghi/Torino (95280),/Edifici/Piccolo Regio Puccini (95350),"/Composizioni (52556)/Yoruba Mouth, Mouths (43654)",object_id_37944
33504,Alice Nel Paese Delle Meraviglie,2004-02-19,2004-02-19,2004.0,19-02-2004 - 19-02-2004,/Luoghi/Torino (95280),/Edifici/Piccolo Regio Puccini (95350),/Composizioni (52556)/Alice Nel Paese Delle Meraviglie (43663),object_id_37946
33505,,2004-03-03,2004-03-03,2004.0,03-03-2004 - 03-03-2004,/Luoghi/Torino (95280),/Edifici/Piccolo Regio Puccini (95350),,object_id_37950
33506,"Elisir d’amore, L’",2004-05-04,2004-05-04,2004.0,04-05-2004 - 04-05-2004,/Luoghi/Torino (95280),/Edifici/Teatro Valdocco (95984),"/Composizioni (52556)/Elisir d’amore, L’ (40077)",object_id_37957
33507,Marionett-Louis,2004-11-03,2004-11-03,2004.0,03-11-2004 - 03-11-2004,/Luoghi/Torino (95280),/Edifici/Piccolo Regio Puccini (95350),/Composizioni (52556)/Marionett-Louis (43675),object_id_37962
33508,L'ultimo nero,2004-11-16,2004-11-16,2004.0,16-11-2004 - 16-11-2004,/Luoghi/Torino (95280),/Edifici/Piccolo Regio Puccini (95350),"/Composizioni (52556)/L'ultimo nero (43676),/Composizioni (52556)/Via di mille e una cometa (43678),/Composizioni (52556)/Il Cielo visto dalla luna (43677),/Composizioni (52556)/La Gibigianna (43679),/Composizioni (52556)/Gagarin dans le ciel des vikings (43680),/Composizioni (52556)/Le notti. (43681),/Composizioni (52556)/Sono nato bambino, mi sono trovato bene e lo sono rimasto. (43682)",object_id_37965
33509,The sound of a voice,2005-01-14,2005-01-14,2005.0,14-01-2005 - 14-01-2005,/Luoghi/Torino (95280),/Edifici/Piccolo Regio Puccini (95350),/Composizioni (52556)/The sound of a voice (43683),object_id_37974
33510,Les Fables à la Fontaine,2005-02-02,2005-02-02,2005.0,02-02-2005 - 02-02-2005,/Luoghi/Torino (95280),/Edifici/Piccolo Regio Puccini (95350),/Composizioni (52556)/Les Fables à la Fontaine (43684),object_id_37977
33511,P.I.,2005-02-11,2005-02-11,2005.0,11-02-2005 - 11-02-2005,/Luoghi/Torino (95280),/Edifici/Piccolo Regio Puccini (95350),/Composizioni (52556)/P.I. (pays ou présentation intime) (43685),object_id_37980
33512,,2005-02-18,2005-02-18,2005.0,18-02-2005 - 18-02-2005,/Luoghi/Torino (95280),/Edifici/Piccolo Regio Puccini (95350),,object_id_37983
33513,Danzando Lolita. Omaggio a Nabokov,2005-03-02,2005-03-02,2005.0,02-03-2005 - 02-03-2005,/Luoghi/Torino (95280),/Edifici/Piccolo Regio Puccini (95350),/Composizioni (52556)/Danzando Lolita. Omaggio a Nabokov (43686),object_id_37985
33514,Il tradimento orale,2005-03-31,2005-03-31,2005.0,31-03-2005 - 31-03-2005,/Luoghi/Torino (95280),/Edifici/Piccolo Regio Puccini (95350),/Composizioni (52556)/Il tradimento orale (43687),object_id_37988
33515,,2005-04-15,2005-04-15,2005.0,15-04-2005 - 15-04-2005,/Luoghi/Torino (95280),/Edifici/Piccolo Regio Puccini (95350),,object_id_37991
33516,La nave a tre piani,2005-05-05,2005-05-05,2005.0,05-05-2005 - 05-05-2005,/Luoghi/Torino (95280),/Edifici/Piccolo Regio Puccini (95350),/Composizioni (52556)/La nave a tre piani (43688),object_id_37993
33517,,2005-05-12,2005-05-12,2005.0,12-05-2005 - 12-05-2005,/Luoghi/Torino (95280),/Edifici/Piccolo Regio Puccini (95350),,object_id_37996
33518,The Baroque Opera,2005-05-19,2005-05-19,2005.0,19-05-2005 - 19-05-2005,/Luoghi/Torino (95280),/Edifici/Piccolo Regio Puccini (95350),/Composizioni (52556)/The Baroque Opera (43689),object_id_37998
33519,Un dragone in gabbia,2004-05-20,2004-05-20,2004.0,20-05-2004 - 20-05-2004,/Luoghi/Torino (95280),/Edifici/Piccolo Regio Puccini (95350),/Composizioni (52556)/Un dragone in gabbia (43690),object_id_38018
33520,Maria T.,2005-10-28,2005-10-28,2005.0,28-10-2005 - 28-10-2005,/Luoghi/Torino (95280),/Edifici/Piccolo Regio Puccini (95350),/Composizioni (52556)/Maria T. (43691),object_id_38025
33521,Chisciotte e gli invincibili,2005-11-23,2005-11-23,2005.0,23-11-2005 - 23-11-2005,/Luoghi/Torino (95280),/Edifici/Piccolo Regio Puccini (95350),/Composizioni (52556)/Chisciotte e gli invincibili (43692),object_id_38028
33522,Man and Boy: Dada,2006-01-14,2006-01-14,2006.0,14-01-2006 - 14-01-2006,/Luoghi/Torino (95280),/Edifici/Piccolo Regio Puccini (95350),/Composizioni (52556)/Man and Boy: Dada (43693),object_id_38032
33523,Marcido: Canzonette. Canzonette Marcido!,2006-02-02,2006-02-02,2006.0,02-02-2006 - 02-02-2006,/Luoghi/Torino (95280),/Edifici/Piccolo Regio Puccini (95350),/Composizioni (52556)/Marcido: Canzonette. Canzonette Marcido! (43694),object_id_38035
33524,Bolero,2006-03-02,2006-03-02,2006.0,02-03-2006 - 02-03-2006,/Luoghi/Torino (95280),/Edifici/Piccolo Regio Puccini (95350),/Composizioni (52556)/Bolero (41837),object_id_38037
33525,Litania,2006-03-15,2006-03-15,2006.0,15-03-2006 - 15-03-2006,/Luoghi/Torino (95280),/Edifici/Piccolo Regio Puccini (95350),/Composizioni (52556)/Litania (43695),object_id_38041
33526,www.moz@rt.com,2006-03-31,2006-03-31,2006.0,31-03-2006 - 31-03-2006,/Luoghi/Torino (95280),/Edifici/Piccolo Regio Puccini (95350),/Composizioni (52556)/www.moz@rt.com (43696),object_id_38044
33527,C'era una volta un flauto magico...,2006-05-11,2006-05-11,2006.0,11-05-2006 - 11-05-2006,/Luoghi/Torino (95280),/Edifici/Piccolo Regio Puccini (95350),/Composizioni (52556)/C'era una volta un flauto magico... (43697),object_id_38047
33528,Aqua,2006-05-25,2006-05-25,2006.0,25-05-2006 - 25-05-2006,/Luoghi/Torino (95280),/Edifici/Piccolo Regio Puccini (95350),/Composizioni (52556)/Aqua (43698),object_id_38050
33529,Morte e devitalizzazione,2006-04-05,2006-04-05,2006.0,05-04-2006 - 05-04-2006,/Luoghi/Torino (95280),/Edifici/Piccolo Regio Puccini (95350),/Composizioni (52556)/Morte e devitalizzazione (43699),object_id_38055
33530,"Il Novecento attraverso gli slogan, parte I",2006-11-04,2006-11-04,2006.0,04-11-2006 - 04-11-2006,/Luoghi/Torino (95280),/Edifici/Piccolo Regio Puccini (95350),"/Composizioni (52556)/Il Novecento attraverso gli slogan, parte I (43700)",object_id_38072
33531,"Il Novecento attraverso gli slogan, parte II",2006-11-22,2006-11-22,2006.0,22-11-2006 - 22-11-2006,/Luoghi/Torino (95280),/Edifici/Piccolo Regio Puccini (95350),"/Composizioni (52556)/Il Novecento attraverso gli slogan, parte II (43701)",object_id_38075
33532,"Il Novecento attraverso gli slogan, parte III",2006-11-30,2006-11-30,2006.0,30-11-2006 - 30-11-2006,/Luoghi/Torino (95280),/Edifici/Piccolo Regio Puccini (95350),"/Composizioni (52556)/Il Novecento attraverso gli slogan, parte III (43702)",object_id_38078
33533,"Il Novecento attraverso gli slogan, parte IV",2006-12-07,2006-12-07,2006.0,07-12-2006 - 07-12-2006,/Luoghi/Torino (95280),/Edifici/Piccolo Regio Puccini (95350),"/Composizioni (52556)/Il Novecento attraverso gli slogan, parte IV (43703)",object_id_38081
33534,"Il Novecento attraverso gli slogan, parte V",2006-12-15,2006-12-15,2006.0,15-12-2006 - 15-12-2006,/Luoghi/Torino (95280),/Edifici/Piccolo Regio Puccini (95350),"/Composizioni (52556)/Il Novecento attraverso gli slogan, parte V (43704)",object_id_38084
33535,Uomini in Frac,2007-01-16,2007-01-16,2007.0,16-01-2007 - 16-01-2007,/Luoghi/Torino (95280),/Edifici/Piccolo Regio Puccini (95350),/Composizioni (52556)/Uomini in Frac (43705),object_id_38087
33536,Storia di Onehand Jack e altri strani amori,2007-01-19,2007-01-19,2007.0,19-01-2007 - 19-01-2007,/Luoghi/Torino (95280),/Edifici/Piccolo Regio Puccini (95350),/Composizioni (52556)/Storia di Onehand Jack e altri strani amori (43706),object_id_38090
33537,Nessuno lo saprà,2007-03-02,2007-03-02,2007.0,02-03-2007 - 02-03-2007,/Luoghi/Torino (95280),/Edifici/Piccolo Regio Puccini (95350),/Composizioni (52556)/Nessuno lo saprà (43707),object_id_38093
33538,Chisciotte e gli invincibili,2007-03-08,2007-03-08,2007.0,08-03-2007 - 08-03-2007,/Luoghi/Torino (95280),/Edifici/Piccolo Regio Puccini (95350),/Composizioni (52556)/Chisciotte e gli invincibili (43692),object_id_38096
33539,"Salam, maman",2007-03-14,2007-03-14,2007.0,14-03-2007 - 14-03-2007,/Luoghi/Torino (95280),/Edifici/Piccolo Regio Puccini (95350),"/Composizioni (52556)/Salam, maman (43708)",object_id_38098
33540,Canti dall'inferno,2007-04-03,2007-04-03,2007.0,03-04-2007 - 03-04-2007,/Luoghi/Torino (95280),/Edifici/Piccolo Regio Puccini (95350),/Composizioni (52556)/Canti dall'inferno (43709),object_id_38101
33541,El Poeta y la Musica,2007-04-11,2007-04-11,2007.0,11-04-2007 - 11-04-2007,/Luoghi/Torino (95280),/Edifici/Piccolo Regio Puccini (95350),/Composizioni (52556)/El Poeta y la Musica (43710),object_id_38105
33542,"Bella addormentata, La, op. 66, XII-A-D",2007-11-09,2007-11-09,2007.0,09-11-2007 - 09-11-2007,/Luoghi/Torino (95280),/Edifici/Piccolo Regio Puccini (95350),"/Composizioni (52556)/Bella addormentata, La, op. 66, XII-A-D (41853),/Composizioni (52556)/Napoli (43711),/Composizioni (52556)/Ballo dei cadetti (43712)",object_id_38127
33543,14 canti popolari per bambini,2007-11-30,2007-11-30,2007.0,30-11-2007 - 30-11-2007,/Luoghi/Torino (95280),/Edifici/Piccolo Regio Puccini (95350),/Composizioni (52556)/14 canti popolari per bambini (43713),object_id_38131
33544,"Capuleti e i Montecchi, I",2007-12-14,2007-12-14,2007.0,14-12-2007 - 14-12-2007,/Luoghi/Torino (95280),/Edifici/Piccolo Regio Puccini (95350),"/Composizioni (52556)/Capuleti e i Montecchi, I (40021),/Composizioni (52556)/Zauberflöte, Die (40206),/Composizioni (52556)/Romeo e Giulietta (41855),/Composizioni (52556)/Divertimento in fa maggiore, K.213 (43714),/Composizioni (52556)/Ottetto in mi bemolle maggiore op. 103 (43715),/Composizioni (52556)/Fantasia n.9 in mi maggiore (43716),/Composizioni (52556)/Solo (43717)",object_id_38134
33545,Les Fables à La Fountain,2007-12-19,2007-12-19,2007.0,19-12-2007 - 19-12-2007,/Luoghi/Torino (95280),/Edifici/Piccolo Regio Puccini (95350),/Composizioni (52556)/Les Fables à La Fountain (2) (43718),object_id_38140
33546,Requiem for a Dying Planet,2008-01-17,2008-01-17,2008.0,17-01-2008 - 17-01-2008,/Luoghi/Torino (95280),/Edifici/Piccolo Regio Puccini (95350),/Composizioni (52556)/Requiem for a Dying Planet (43719),object_id_38143
33547,Anna,2008-01-25,2008-01-25,2008.0,25-01-2008 - 25-01-2008,/Luoghi/Torino (95280),/Edifici/Piccolo Regio Puccini (95350),/Composizioni (52556)/Anna (43720),object_id_38146
33548,Robinson,2008-02-05,2008-02-05,2008.0,05-02-2008 - 05-02-2008,/Luoghi/Torino (95280),/Edifici/Piccolo Regio Puccini (95350),/Composizioni (52556)/Robinson (43721),object_id_38149
33549,Cronache Animali,2008-02-15,2008-02-15,2008.0,15-02-2008 - 15-02-2008,/Luoghi/Torino (95280),/Edifici/Piccolo Regio Puccini (95350),/Composizioni (52556)/Cronache Animali (43722),object_id_38152
33550,Pinocchio o il gioco delle regole infrante,2008-03-07,2008-03-07,2008.0,07-03-2008 - 07-03-2008,/Luoghi/Torino (95280),/Edifici/Piccolo Regio Puccini (95350),/Composizioni (52556)/Pinocchio o il gioco delle regole infrante (43723),object_id_38155
33551,"Cenerentola, ovvero Angelina e la magia del cuore",2008-05-09,2008-05-09,2008.0,09-05-2008 - 09-05-2008,/Luoghi/Torino (95280),/Edifici/Piccolo Regio Puccini (95350),"/Composizioni (52556)/Cenerentola, ovvero Angelina e la magia del cuore (43724)",object_id_38158
33552,Don Giovanni ossia Il dissoluto punito,2022-11-16,2022-11-16,2022.0,16-11-2022 - 16-11-2022,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),/Composizioni (52556)/Don Giovanni ossia Il dissoluto punito (40194),object_id_38178
33553,Carmina Burana,2022-12-04,2022-12-11,2022.0,04-12-2022 - 11-12-2022,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),/Composizioni (52556)/Carmina Burana (40222),object_id_38188
33554,"Schiaccianoci, Lo",2022-12-16,2022-12-23,2022.0,16-12-2022 - 23-12-2022,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),"/Composizioni (52556)/Schiaccianoci, Lo (43725)",object_id_38190
33555,Aida,2023-02-25,2023-03-08,2023.0,25-02-2023 - 08-03-2023,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),/Composizioni (52556)/Aida (40322),object_id_38227
33556,Powder Her Face,2023-03-10,2023-03-18,2023.0,10-03-2023 - 18-03-2023,/Luoghi/Torino (95280),/Edifici/Piccolo Regio Puccini (95350),/Composizioni (52556)/Powder Her Face (43726),object_id_38239
33557,Damira placata,1980-11-28,1980-11-30,1980.0,28-11-1980 - 30-11-1980,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),/Composizioni (52556)/Damira placata (42149),object_id_3940
33558,Aida,1981-09-19,1981-10-04,1981.0,19-09-1981 - 04-10-1981,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),/Composizioni (52556)/Aida (40322),object_id_3952
33559,"Lago dei cigni, Il",1982-11-30,1982-12-16,1982.0,30-11-1982 - 16-12-1982,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),"/Composizioni (52556)/Lago dei cigni, Il (41725)",object_id_4108
33560,Carmen,1984-10-23,1984-10-28,1984.0,23-10-1984 - 28-10-1984,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),/Composizioni (52556)/Carmen (42144),object_id_4306
33561,"Rheingold, Das",1988-09-24,1988-09-24,1988.0,24-09-1988 - 24-09-1988,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),"/Composizioni (52556)/Rheingold, Das (42022)",object_id_4682
33562,"Ring des Nibelungen: Götterdämmerung, Der",1988-10-02,1988-10-02,1988.0,02-10-1988 - 02-10-1988,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),"/Composizioni (52556)/Ring des Nibelungen: Götterdämmerung, Der (41106)",object_id_4688
33563,"Nozze di Figaro, Le",1989-03-14,1989-04-02,1989.0,14-03-1989 - 02-04-1989,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),"/Composizioni (52556)/Nozze di Figaro, Le (40200)",object_id_4734
33564,Rigoletto,1989-11-14,1989-12-10,1989.0,14-11-1989 - 10-12-1989,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),/Composizioni (52556)/Rigoletto (42015),object_id_4785
33565,"Barbiere di Siviglia, Il",1991-06-26,1991-07-14,1991.0,26-06-1991 - 14-07-1991,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),"/Composizioni (52556)/Barbiere di Siviglia, Il (40310)",object_id_4921
33566,"Trovatore, Il",1991-12-03,1992-01-12,1991.0,03-12-1991 - 12-01-1992,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),"/Composizioni (52556)/Trovatore, Il (40396)",object_id_4943
33567,"Bohème, La",1992-10-15,1992-12-15,1992.0,15-10-1992 - 15-12-1992,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),"/Composizioni (52556)/Bohème, La (40142)",object_id_5002
33568,Manon Lescaut,1993-02-01,1993-02-27,1993.0,01-02-1993 - 27-02-1993,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),/Composizioni (52556)/Manon Lescaut (40252),object_id_5028
